-4.67631, -1.83603, 26.8537
-4.37626, -1.86316, 26.2116
-4.10935, -1.91449, 25.5822
-3.87483, -1.98636, 24.9669
-3.67161, -2.07581, 24.3664
-3.49837, -2.1805, 23.7814
-3.35367, -2.29868, 23.2124
-3.23597, -2.42913, 22.6597
-3.14379, -2.57106, 22.1237
-3.07567, -2.72411, 21.6045
-3.03025, -2.88827, 21.1024
-3.0063, -3.06379, 20.6179
-3.00274, -3.25123, 20.1513
-3.01864, -3.45131, 19.703
-3.05325, -3.66499, 19.2736
-3.10596, -3.89335, 18.8638
-3.17637, -4.13763, 18.4743
-3.26421, -4.39916, 18.1061
-3.36941, -4.6794, 17.7603
-3.49202, -4.97985, 17.4381
-3.63226, -5.3021, 17.1412
-3.79049, -5.64776, 16.8714
-3.96721, -6.01844, 16.6307
-4.16302, -6.41573, 16.4217
-4.37863, -6.84114, 16.2471
-4.61485, -7.29605, 16.1103
-4.87255, -7.78166, 16.0149
-5.15266, -8.29886, 15.9654
-5.45612, -8.84815, 15.9665
-5.78384, -9.42949, 16.0237
-6.13668, -10.0421, 16.1433
-6.51535, -10.6844, 16.3319
-6.9204, -11.3536, 16.597
-7.35206, -12.0454, 16.9465
-7.81022, -12.7539, 17.3888
